data,model,attack,adv_param,defence,acc_no_def,acc_on_adv,fpr
htru2,dnn,cw2,5.0,magnet,0.0,0.992,0.002
htru2,dnn,cw2,5.0,magnet,0.0,0.992,0.006
htru2,dnn,cw2,5.0,magnet,0.0,0.9840000000000001,0.0
htru2,dnn,cw2,5.0,magnet,0.0,0.941,0.0
htru2,dnn,cw2,5.0,magnet,0.0,0.9890000000000001,0.0
htru2,dnn,cw2,5.0,rc,0.0,0.0,0.0
htru2,dnn,cw2,5.0,rc,0.0,0.0,0.001
htru2,dnn,cw2,5.0,rc,0.0,0.0,0.0
htru2,dnn,cw2,5.0,rc,0.0,0.0,0.0
htru2,dnn,cw2,5.0,rc,0.0,0.0,0.0
htru2,dnn,cw2,10.0,baard,0.927,0.985,0.002
htru2,dnn,cw2,10.0,baard,0.0,0.995,0.001
htru2,dnn,cw2,10.0,baard,0.907,0.9520000000000001,0.0
htru2,dnn,cw2,10.0,baard,0.0,0.97,0.002
htru2,dnn,cw2,10.0,baard,0.925,0.977,0.0
htru2,dnn,cw2,10.0,lid,,,
htru2,dnn,cw2,10.0,lid,,,
htru2,dnn,cw2,10.0,lid,0.907,1.0,0.005
htru2,dnn,cw2,10.0,lid,0.0,0.29600000000000004,0.01
htru2,dnn,cw2,10.0,lid,0.925,0.978,0.001
htru2,dnn,cw2,10.0,magnet,0.927,0.995,0.002
htru2,dnn,cw2,10.0,magnet,0.0,1.0,0.006
htru2,dnn,cw2,10.0,magnet,0.907,0.978,0.0
htru2,dnn,cw2,10.0,magnet,0.0,0.972,0.0
htru2,dnn,cw2,10.0,magnet,0.925,1.0,0.0
htru2,dnn,cw2,10.0,rc,0.927,0.9259999999999999,0.0
htru2,dnn,cw2,10.0,rc,0.0,0.0,0.001
htru2,dnn,cw2,10.0,rc,0.907,0.907,0.0
htru2,dnn,cw2,10.0,rc,0.0,0.0,0.0
htru2,dnn,cw2,10.0,rc,0.925,0.925,0.0
htru2,dnn,fgsm,0.05,baard,0.9159999999999999,0.9790000000000001,0.002
htru2,dnn,fgsm,0.05,baard,0.9129999999999999,0.95,0.001
htru2,dnn,fgsm,0.05,baard,0.907,0.9159999999999999,0.0
htru2,dnn,fgsm,0.05,baard,0.912,0.955,0.002
htru2,dnn,fgsm,0.05,baard,0.932,0.934,0.0
htru2,dnn,fgsm,0.05,lid,,,
htru2,dnn,fgsm,0.05,lid,,,
htru2,dnn,fgsm,0.05,lid,0.907,0.968,0.059000000000000004
htru2,dnn,fgsm,0.05,lid,0.912,0.971,0.052000000000000005
htru2,dnn,fgsm,0.05,lid,0.932,0.976,0.036000000000000004
htru2,dnn,fgsm,0.05,magnet,0.9159999999999999,0.991,0.002
htru2,dnn,fgsm,0.05,magnet,0.9129999999999999,0.9790000000000001,0.006
htru2,dnn,fgsm,0.05,magnet,0.907,0.986,0.0
htru2,dnn,fgsm,0.05,magnet,0.912,0.993,0.0
htru2,dnn,fgsm,0.05,magnet,0.932,0.99,0.0
htru2,dnn,fgsm,0.05,rc,0.9159999999999999,0.9159999999999999,0.0
htru2,dnn,fgsm,0.05,rc,0.9129999999999999,0.9159999999999999,0.001
htru2,dnn,fgsm,0.05,rc,0.907,0.915,0.0
htru2,dnn,fgsm,0.05,rc,0.912,0.9279999999999999,0.001
htru2,dnn,fgsm,0.05,rc,0.932,0.9420000000000001,0.001
htru2,dnn,fgsm,0.1,baard,0.16699999999999998,0.99,0.002
htru2,dnn,fgsm,0.1,baard,0.214,0.884,0.001
htru2,dnn,fgsm,0.1,baard,0.237,0.675,0.0
htru2,dnn,fgsm,0.1,baard,0.196,0.836,0.002
htru2,dnn,fgsm,0.1,baard,0.226,0.24100000000000002,0.0
htru2,dnn,fgsm,0.1,lid,,,
htru2,dnn,fgsm,0.1,lid,,,
htru2,dnn,fgsm,0.1,lid,0.237,0.6659999999999999,0.045
htru2,dnn,fgsm,0.1,lid,0.196,0.607,0.027999999999999997
htru2,dnn,fgsm,0.1,lid,0.226,0.6459999999999999,0.044000000000000004
htru2,dnn,fgsm,0.1,magnet,0.16699999999999998,1.0,0.002
htru2,dnn,fgsm,0.1,magnet,0.214,0.9990000000000001,0.006
htru2,dnn,fgsm,0.1,magnet,0.237,0.9670000000000001,0.0
htru2,dnn,fgsm,0.1,magnet,0.196,0.9840000000000001,0.0
htru2,dnn,fgsm,0.1,magnet,0.226,0.973,0.0
htru2,dnn,fgsm,0.1,rc,0.16699999999999998,0.177,0.0
htru2,dnn,fgsm,0.1,rc,0.214,0.26,0.001
htru2,dnn,fgsm,0.1,rc,0.237,0.244,0.0
htru2,dnn,fgsm,0.1,rc,0.196,0.253,0.001
htru2,dnn,fgsm,0.1,rc,0.226,0.273,0.001
htru2,dnn,fgsm,0.3,baard,0.017,1.0,0.002
htru2,dnn,fgsm,0.3,baard,0.013000000000000001,1.0,0.001
htru2,dnn,fgsm,0.3,baard,0.022000000000000002,1.0,0.0
htru2,dnn,fgsm,0.3,baard,0.015,1.0,0.002
htru2,dnn,fgsm,0.3,baard,0.016,0.075,0.0
htru2,dnn,fgsm,0.3,lid,,,
htru2,dnn,fgsm,0.3,lid,,,
htru2,dnn,fgsm,0.3,lid,0.022000000000000002,0.162,0.028999999999999998
htru2,dnn,fgsm,0.3,lid,0.015,0.069,0.012
htru2,dnn,fgsm,0.3,lid,0.016,0.039,0.0
htru2,dnn,fgsm,0.3,magnet,0.017,1.0,0.002
htru2,dnn,fgsm,0.3,magnet,0.013000000000000001,1.0,0.006
htru2,dnn,fgsm,0.3,magnet,0.022000000000000002,1.0,0.0
htru2,dnn,fgsm,0.3,magnet,0.015,1.0,0.0
htru2,dnn,fgsm,0.3,magnet,0.016,1.0,0.0
htru2,dnn,fgsm,0.3,rc,0.017,0.017,0.0
htru2,dnn,fgsm,0.3,rc,0.013000000000000001,0.016,0.001
htru2,dnn,fgsm,0.3,rc,0.022000000000000002,0.023,0.0
htru2,dnn,fgsm,0.3,rc,0.015,0.015,0.001
htru2,dnn,fgsm,0.3,rc,0.016,0.016,0.001
htru2,dnn,fgsm,0.6,baard,0.001,1.0,0.002
htru2,dnn,fgsm,0.6,baard,0.0,1.0,0.001
htru2,dnn,fgsm,0.6,baard,0.0,1.0,0.0
htru2,dnn,fgsm,0.6,baard,0.0,1.0,0.002
htru2,dnn,fgsm,0.6,baard,0.0,0.924,0.0
htru2,dnn,fgsm,0.6,lid,,,
htru2,dnn,fgsm,0.6,lid,,,
htru2,dnn,fgsm,0.6,lid,0.0,0.12300000000000001,0.006
htru2,dnn,fgsm,0.6,lid,0.0,0.195,0.013000000000000001
htru2,dnn,fgsm,0.6,lid,0.0,0.11199999999999999,0.006999999999999999
htru2,dnn,fgsm,0.6,magnet,0.001,1.0,0.002
htru2,dnn,fgsm,0.6,magnet,0.0,1.0,0.006
htru2,dnn,fgsm,0.6,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,0.6,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,0.6,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,0.6,rc,0.001,0.001,0.0
htru2,dnn,fgsm,0.6,rc,0.0,0.0,0.001
htru2,dnn,fgsm,0.6,rc,0.0,0.0,0.0
htru2,dnn,fgsm,0.6,rc,0.0,0.0,0.001
htru2,dnn,fgsm,0.6,rc,0.0,0.0,0.001
htru2,dnn,fgsm,1.0,baard,0.0,1.0,0.002
htru2,dnn,fgsm,1.0,baard,0.0,1.0,0.001
htru2,dnn,fgsm,1.0,baard,0.0,1.0,0.0
htru2,dnn,fgsm,1.0,baard,0.0,1.0,0.002
htru2,dnn,fgsm,1.0,baard,0.0,1.0,0.0
htru2,dnn,fgsm,1.0,lid,,,
htru2,dnn,fgsm,1.0,lid,,,
htru2,dnn,fgsm,1.0,lid,0.0,0.327,0.009000000000000001
htru2,dnn,fgsm,1.0,lid,0.0,0.27,0.005
htru2,dnn,fgsm,1.0,lid,0.0,0.073,0.0
htru2,dnn,fgsm,1.0,magnet,0.0,1.0,0.002
htru2,dnn,fgsm,1.0,magnet,0.0,1.0,0.006
htru2,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,1.0,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,1.0,rc,0.0,0.0,0.0
htru2,dnn,fgsm,1.0,rc,0.0,0.0,0.001
htru2,dnn,fgsm,1.0,rc,0.0,0.0,0.0
htru2,dnn,fgsm,1.0,rc,0.0,0.0,0.001
htru2,dnn,fgsm,1.0,rc,0.0,0.0,0.001
htru2,dnn,fgsm,1.5,baard,0.0,1.0,0.002
htru2,dnn,fgsm,1.5,baard,0.0,1.0,0.001
htru2,dnn,fgsm,1.5,baard,0.0,1.0,0.0
htru2,dnn,fgsm,1.5,baard,0.0,1.0,0.002
htru2,dnn,fgsm,1.5,baard,0.0,1.0,0.0
htru2,dnn,fgsm,1.5,lid,,,
htru2,dnn,fgsm,1.5,lid,,,
htru2,dnn,fgsm,1.5,lid,0.0,0.35700000000000004,0.006999999999999999
htru2,dnn,fgsm,1.5,lid,0.0,0.261,0.01
htru2,dnn,fgsm,1.5,lid,0.0,0.068,0.0
htru2,dnn,fgsm,1.5,magnet,0.0,1.0,0.002
htru2,dnn,fgsm,1.5,magnet,0.0,1.0,0.006
htru2,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,1.5,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,1.5,rc,0.0,0.0,0.0
htru2,dnn,fgsm,1.5,rc,0.0,0.0,0.001
htru2,dnn,fgsm,1.5,rc,0.0,0.0,0.0
htru2,dnn,fgsm,1.5,rc,0.0,0.0,0.001
htru2,dnn,fgsm,1.5,rc,0.0,0.0,0.001
htru2,dnn,fgsm,2.0,baard,0.0,1.0,0.002
htru2,dnn,fgsm,2.0,baard,0.0,1.0,0.001
htru2,dnn,fgsm,2.0,baard,0.0,1.0,0.0
htru2,dnn,fgsm,2.0,baard,0.0,1.0,0.002
htru2,dnn,fgsm,2.0,baard,0.0,1.0,0.0
htru2,dnn,fgsm,2.0,lid,,,
htru2,dnn,fgsm,2.0,lid,,,
htru2,dnn,fgsm,2.0,lid,0.0,0.312,0.009000000000000001
htru2,dnn,fgsm,2.0,lid,0.0,0.24600000000000002,0.005
htru2,dnn,fgsm,2.0,lid,0.0,0.152,0.005
htru2,dnn,fgsm,2.0,magnet,0.0,1.0,0.002
htru2,dnn,fgsm,2.0,magnet,0.0,1.0,0.006
htru2,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,2.0,magnet,0.0,1.0,0.0
htru2,dnn,fgsm,2.0,rc,0.0,0.0,0.0
htru2,dnn,fgsm,2.0,rc,0.0,0.0,0.001
htru2,dnn,fgsm,2.0,rc,0.0,0.0,0.0
htru2,dnn,fgsm,2.0,rc,0.0,0.0,0.001
htru2,dnn,fgsm,2.0,rc,0.0,0.0,0.001
htru2,svm,bim,0.05,baard,0.97,0.987,0.002
htru2,svm,bim,0.05,baard,0.9620000000000001,0.978,0.002
htru2,svm,bim,0.05,baard,0.955,0.9640000000000001,0.0
htru2,svm,bim,0.05,baard,0.9640000000000001,0.972,0.0
htru2,svm,bim,0.05,baard,0.973,0.983,0.002
htru2,svm,bim,0.05,magnet,0.97,1.0,0.002
htru2,svm,bim,0.05,magnet,0.9620000000000001,0.997,0.006999999999999999
htru2,svm,bim,0.05,magnet,0.955,0.978,0.001
htru2,svm,bim,0.05,magnet,0.9640000000000001,0.981,0.0
htru2,svm,bim,0.05,magnet,0.973,0.981,0.0
htru2,svm,bim,0.05,rc,0.97,0.971,0.0
htru2,svm,bim,0.05,rc,0.9620000000000001,0.966,0.001
htru2,svm,bim,0.05,rc,0.955,0.961,0.0
htru2,svm,bim,0.05,rc,0.9640000000000001,0.9670000000000001,0.0
htru2,svm,bim,0.05,rc,0.973,0.973,0.0
htru2,svm,bim,0.1,baard,0.341,0.976,0.002
htru2,svm,bim,0.1,baard,0.41200000000000003,0.977,0.002
htru2,svm,bim,0.1,baard,0.47200000000000003,0.6920000000000001,0.0
htru2,svm,bim,0.1,baard,0.435,0.8340000000000001,0.0
htru2,svm,bim,0.1,baard,0.467,0.828,0.002
htru2,svm,bim,0.1,magnet,0.341,1.0,0.002
htru2,svm,bim,0.1,magnet,0.41200000000000003,1.0,0.006999999999999999
htru2,svm,bim,0.1,magnet,0.47200000000000003,0.9359999999999999,0.001
htru2,svm,bim,0.1,magnet,0.435,0.95,0.0
htru2,svm,bim,0.1,magnet,0.467,0.96,0.0
htru2,svm,bim,0.1,rc,0.341,0.353,0.0
htru2,svm,bim,0.1,rc,0.41200000000000003,0.47100000000000003,0.001
htru2,svm,bim,0.1,rc,0.47200000000000003,0.517,0.0
htru2,svm,bim,0.1,rc,0.435,0.473,0.0
htru2,svm,bim,0.1,rc,0.467,0.48,0.0
htru2,svm,bim,0.3,baard,0.013999999999999999,1.0,0.002
htru2,svm,bim,0.3,baard,0.01,1.0,0.002
htru2,svm,bim,0.3,baard,0.013999999999999999,0.991,0.0
htru2,svm,bim,0.3,baard,0.013000000000000001,1.0,0.0
htru2,svm,bim,0.3,baard,0.008,1.0,0.002
htru2,svm,bim,0.3,magnet,0.013999999999999999,1.0,0.002
htru2,svm,bim,0.3,magnet,0.01,1.0,0.006999999999999999
htru2,svm,bim,0.3,magnet,0.013999999999999999,0.998,0.001
htru2,svm,bim,0.3,magnet,0.013000000000000001,1.0,0.0
htru2,svm,bim,0.3,magnet,0.008,1.0,0.0
htru2,svm,bim,0.3,rc,0.013999999999999999,0.013999999999999999,0.0
htru2,svm,bim,0.3,rc,0.01,0.011000000000000001,0.001
htru2,svm,bim,0.3,rc,0.013999999999999999,0.013999999999999999,0.0
htru2,svm,bim,0.3,rc,0.013000000000000001,0.013000000000000001,0.0
htru2,svm,bim,0.3,rc,0.008,0.008,0.0
htru2,svm,bim,0.6,baard,0.0,1.0,0.002
htru2,svm,bim,0.6,baard,0.0,1.0,0.002
htru2,svm,bim,0.6,baard,0.0,1.0,0.0
htru2,svm,bim,0.6,baard,0.0,1.0,0.0
htru2,svm,bim,0.6,baard,0.0,1.0,0.002
htru2,svm,bim,0.6,magnet,0.0,1.0,0.002
htru2,svm,bim,0.6,magnet,0.0,1.0,0.006999999999999999
htru2,svm,bim,0.6,magnet,0.0,1.0,0.001
htru2,svm,bim,0.6,magnet,0.0,1.0,0.0
htru2,svm,bim,0.6,magnet,0.0,1.0,0.0
htru2,svm,bim,0.6,rc,0.0,0.0,0.0
htru2,svm,bim,0.6,rc,0.0,0.0,0.001
htru2,svm,bim,0.6,rc,0.0,0.0,0.0
htru2,svm,bim,0.6,rc,0.0,0.0,0.0
htru2,svm,bim,0.6,rc,0.0,0.0,0.0
htru2,svm,bim,1.0,baard,0.0,1.0,0.002
htru2,svm,bim,1.0,baard,0.0,1.0,0.002
htru2,svm,bim,1.0,baard,0.0,1.0,0.0
htru2,svm,bim,1.0,baard,0.0,1.0,0.0
htru2,svm,bim,1.0,baard,0.0,1.0,0.002
htru2,svm,bim,1.0,magnet,0.0,1.0,0.002
htru2,svm,bim,1.0,magnet,0.0,1.0,0.006999999999999999
htru2,svm,bim,1.0,magnet,0.0,1.0,0.001
htru2,svm,bim,1.0,magnet,0.0,1.0,0.0
htru2,svm,bim,1.0,magnet,0.0,1.0,0.0
htru2,svm,bim,1.0,rc,0.0,0.0,0.0
htru2,svm,bim,1.0,rc,0.0,0.0,0.001
htru2,svm,bim,1.0,rc,0.0,0.0,0.0
htru2,svm,bim,1.0,rc,0.0,0.0,0.0
htru2,svm,bim,1.0,rc,0.0,0.0,0.0
htru2,svm,bim,1.5,baard,0.0,1.0,0.002
htru2,svm,bim,1.5,baard,0.0,1.0,0.002
htru2,svm,bim,1.5,baard,0.0,1.0,0.0
htru2,svm,bim,1.5,baard,0.0,1.0,0.0
htru2,svm,bim,1.5,baard,0.0,1.0,0.002
htru2,svm,bim,1.5,magnet,0.0,1.0,0.002
htru2,svm,bim,1.5,magnet,0.0,1.0,0.006999999999999999
htru2,svm,bim,1.5,magnet,0.0,1.0,0.001
htru2,svm,bim,1.5,magnet,0.0,1.0,0.0
htru2,svm,bim,1.5,magnet,0.0,1.0,0.0
htru2,svm,bim,1.5,rc,0.0,0.0,0.0
htru2,svm,bim,1.5,rc,0.0,0.0,0.001
htru2,svm,bim,1.5,rc,0.0,0.0,0.0
htru2,svm,bim,1.5,rc,0.0,0.0,0.0
htru2,svm,bim,1.5,rc,0.0,0.0,0.0
htru2,svm,bim,2.0,baard,0.0,1.0,0.002
htru2,svm,bim,2.0,baard,0.0,1.0,0.002
htru2,svm,bim,2.0,baard,0.0,1.0,0.0
htru2,svm,bim,2.0,baard,0.0,1.0,0.0
htru2,svm,bim,2.0,baard,0.0,1.0,0.002
htru2,svm,bim,2.0,magnet,0.0,1.0,0.002
htru2,svm,bim,2.0,magnet,0.0,1.0,0.006999999999999999
htru2,svm,bim,2.0,magnet,0.0,1.0,0.001
htru2,svm,bim,2.0,magnet,0.0,1.0,0.0
htru2,svm,bim,2.0,magnet,0.0,1.0,0.0
htru2,svm,bim,2.0,rc,0.0,0.0,0.0
htru2,svm,bim,2.0,rc,0.0,0.0,0.001
htru2,svm,bim,2.0,rc,0.0,0.0,0.0
htru2,svm,bim,2.0,rc,0.0,0.0,0.0
htru2,svm,bim,2.0,rc,0.0,0.0,0.0
htru2,svm,boundary,0.0,baard,0.0,0.975,0.002
htru2,svm,boundary,0.0,baard,0.0,0.96,0.002
htru2,svm,boundary,0.0,baard,0.0,0.932,0.0
htru2,svm,boundary,0.0,baard,0.0,0.983,0.0
htru2,svm,boundary,0.0,baard,0.0,0.986,0.002
htru2,svm,boundary,0.0,magnet,0.0,0.9940000000000001,0.002
htru2,svm,boundary,0.0,magnet,0.0,0.993,0.006999999999999999
htru2,svm,boundary,0.0,magnet,0.0,0.991,0.001
htru2,svm,boundary,0.0,magnet,0.0,0.988,0.0
htru2,svm,boundary,0.0,magnet,0.0,0.996,0.0
htru2,svm,boundary,0.0,rc,0.0,0.795,0.0
htru2,svm,boundary,0.0,rc,0.0,0.632,0.001
htru2,svm,boundary,0.0,rc,0.0,0.779,0.0
htru2,svm,boundary,0.0,rc,0.0,0.7609999999999999,0.0
htru2,svm,boundary,0.0,rc,0.0,0.7759999999999999,0.0
htru2,svm,fgsm,0.05,baard,0.97,0.987,0.002
htru2,svm,fgsm,0.05,baard,0.9620000000000001,0.978,0.002
htru2,svm,fgsm,0.05,baard,0.955,0.9640000000000001,0.0
htru2,svm,fgsm,0.05,baard,0.9640000000000001,0.972,0.0
htru2,svm,fgsm,0.05,baard,0.973,0.983,0.002
htru2,svm,fgsm,0.05,magnet,0.97,1.0,0.002
htru2,svm,fgsm,0.05,magnet,0.9620000000000001,0.997,0.006999999999999999
htru2,svm,fgsm,0.05,magnet,0.955,0.978,0.001
htru2,svm,fgsm,0.05,magnet,0.9640000000000001,0.981,0.0
htru2,svm,fgsm,0.05,magnet,0.973,0.981,0.0
htru2,svm,fgsm,0.05,rc,0.97,0.972,0.0
htru2,svm,fgsm,0.05,rc,0.9620000000000001,0.9640000000000001,0.0
htru2,svm,fgsm,0.05,rc,0.955,0.9620000000000001,0.0
htru2,svm,fgsm,0.05,rc,0.9640000000000001,0.966,0.0
htru2,svm,fgsm,0.05,rc,0.973,0.973,0.0
htru2,svm,fgsm,0.1,baard,0.341,0.976,0.002
htru2,svm,fgsm,0.1,baard,0.41200000000000003,0.977,0.002
htru2,svm,fgsm,0.1,baard,0.47200000000000003,0.6920000000000001,0.0
htru2,svm,fgsm,0.1,baard,0.435,0.8340000000000001,0.0
htru2,svm,fgsm,0.1,baard,0.467,0.828,0.002
htru2,svm,fgsm,0.1,magnet,0.341,1.0,0.002
htru2,svm,fgsm,0.1,magnet,0.41200000000000003,1.0,0.006999999999999999
htru2,svm,fgsm,0.1,magnet,0.47200000000000003,0.9359999999999999,0.001
htru2,svm,fgsm,0.1,magnet,0.435,0.95,0.0
htru2,svm,fgsm,0.1,magnet,0.467,0.96,0.0
htru2,svm,fgsm,0.1,rc,0.341,0.353,0.0
htru2,svm,fgsm,0.1,rc,0.41200000000000003,0.47100000000000003,0.0
htru2,svm,fgsm,0.1,rc,0.47200000000000003,0.515,0.0
htru2,svm,fgsm,0.1,rc,0.435,0.461,0.0
htru2,svm,fgsm,0.1,rc,0.467,0.478,0.0
htru2,svm,fgsm,0.3,baard,0.013999999999999999,1.0,0.002
htru2,svm,fgsm,0.3,baard,0.01,1.0,0.002
htru2,svm,fgsm,0.3,baard,0.013999999999999999,0.991,0.0
htru2,svm,fgsm,0.3,baard,0.013000000000000001,1.0,0.0
htru2,svm,fgsm,0.3,baard,0.008,1.0,0.002
htru2,svm,fgsm,0.3,magnet,0.013999999999999999,1.0,0.002
htru2,svm,fgsm,0.3,magnet,0.01,1.0,0.006999999999999999
htru2,svm,fgsm,0.3,magnet,0.013999999999999999,0.998,0.001
htru2,svm,fgsm,0.3,magnet,0.013000000000000001,1.0,0.0
htru2,svm,fgsm,0.3,magnet,0.008,1.0,0.0
htru2,svm,fgsm,0.3,rc,0.013999999999999999,0.013999999999999999,0.0
htru2,svm,fgsm,0.3,rc,0.01,0.01,0.0
htru2,svm,fgsm,0.3,rc,0.013999999999999999,0.013999999999999999,0.0
htru2,svm,fgsm,0.3,rc,0.013000000000000001,0.013000000000000001,0.0
htru2,svm,fgsm,0.3,rc,0.008,0.008,0.0
htru2,svm,fgsm,0.6,baard,0.0,1.0,0.002
htru2,svm,fgsm,0.6,baard,0.0,1.0,0.002
htru2,svm,fgsm,0.6,baard,0.0,1.0,0.0
htru2,svm,fgsm,0.6,baard,0.0,1.0,0.0
htru2,svm,fgsm,0.6,baard,0.0,1.0,0.002
htru2,svm,fgsm,0.6,magnet,0.0,1.0,0.002
htru2,svm,fgsm,0.6,magnet,0.0,1.0,0.006999999999999999
htru2,svm,fgsm,0.6,magnet,0.0,1.0,0.001
htru2,svm,fgsm,0.6,magnet,0.0,1.0,0.0
htru2,svm,fgsm,0.6,magnet,0.0,1.0,0.0
htru2,svm,fgsm,0.6,rc,0.0,0.0,0.0
htru2,svm,fgsm,0.6,rc,0.0,0.0,0.0
htru2,svm,fgsm,0.6,rc,0.0,0.0,0.0
htru2,svm,fgsm,0.6,rc,0.0,0.0,0.0
htru2,svm,fgsm,0.6,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.0,baard,0.0,1.0,0.002
htru2,svm,fgsm,1.0,baard,0.0,1.0,0.002
htru2,svm,fgsm,1.0,baard,0.0,1.0,0.0
htru2,svm,fgsm,1.0,baard,0.0,1.0,0.0
htru2,svm,fgsm,1.0,baard,0.0,1.0,0.002
htru2,svm,fgsm,1.0,magnet,0.0,1.0,0.002
htru2,svm,fgsm,1.0,magnet,0.0,1.0,0.006999999999999999
htru2,svm,fgsm,1.0,magnet,0.0,1.0,0.001
htru2,svm,fgsm,1.0,magnet,0.0,1.0,0.0
htru2,svm,fgsm,1.0,magnet,0.0,1.0,0.0
htru2,svm,fgsm,1.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.5,baard,0.0,1.0,0.002
htru2,svm,fgsm,1.5,baard,0.0,1.0,0.002
htru2,svm,fgsm,1.5,baard,0.0,1.0,0.0
htru2,svm,fgsm,1.5,baard,0.0,1.0,0.0
htru2,svm,fgsm,1.5,baard,0.0,1.0,0.002
htru2,svm,fgsm,1.5,magnet,0.0,1.0,0.002
htru2,svm,fgsm,1.5,magnet,0.0,1.0,0.006999999999999999
htru2,svm,fgsm,1.5,magnet,0.0,1.0,0.001
htru2,svm,fgsm,1.5,magnet,0.0,1.0,0.0
htru2,svm,fgsm,1.5,magnet,0.0,1.0,0.0
htru2,svm,fgsm,1.5,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.5,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.5,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.5,rc,0.0,0.0,0.0
htru2,svm,fgsm,1.5,rc,0.0,0.0,0.0
htru2,svm,fgsm,2.0,baard,0.0,1.0,0.002
htru2,svm,fgsm,2.0,baard,0.0,1.0,0.002
htru2,svm,fgsm,2.0,baard,0.0,1.0,0.0
htru2,svm,fgsm,2.0,baard,0.0,1.0,0.0
htru2,svm,fgsm,2.0,baard,0.0,1.0,0.002
htru2,svm,fgsm,2.0,magnet,0.0,1.0,0.002
htru2,svm,fgsm,2.0,magnet,0.0,1.0,0.006999999999999999
htru2,svm,fgsm,2.0,magnet,0.0,1.0,0.001
htru2,svm,fgsm,2.0,magnet,0.0,1.0,0.0
htru2,svm,fgsm,2.0,magnet,0.0,1.0,0.0
htru2,svm,fgsm,2.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,2.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,2.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,2.0,rc,0.0,0.0,0.0
htru2,svm,fgsm,2.0,rc,0.0,0.0,0.0
htru2,tree,boundary,0.0,baard,0.0,0.7290000000000001,0.002
htru2,tree,boundary,0.0,baard,0.0,0.877,0.004
htru2,tree,boundary,0.0,baard,,,0.0
htru2,tree,boundary,0.0,baard,0.0,0.611,0.0
htru2,tree,boundary,0.0,baard,0.0,0.064,0.0
htru2,tree,boundary,0.0,magnet,0.0,0.968,0.001
htru2,tree,boundary,0.0,magnet,0.0,0.9570000000000001,0.006999999999999999
htru2,tree,boundary,0.0,magnet,,,0.002
htru2,tree,boundary,0.0,magnet,0.0,0.956,0.0
htru2,tree,boundary,0.0,magnet,0.0,0.9690000000000001,0.002
htru2,tree,boundary,0.0,rc,0.0,0.986,0.006
htru2,tree,boundary,0.0,rc,0.0,0.987,0.003
htru2,tree,boundary,0.0,rc,0.0,0.98,0.004
htru2,tree,boundary,0.0,rc,0.0,0.992,0.005
htru2,tree,boundary,0.0,rc,0.0,0.972,0.008
htru2,tree,tree,0.0,baard,0.0,0.601,0.002
htru2,tree,tree,0.0,baard,0.009000000000000001,0.8220000000000001,0.004
htru2,tree,tree,0.0,baard,0.0,0.8590000000000001,0.0
htru2,tree,tree,0.0,baard,0.0,0.69,0.0
htru2,tree,tree,0.0,baard,0.18100000000000002,0.221,0.0
htru2,tree,tree,0.0,magnet,0.0,0.943,0.001
htru2,tree,tree,0.0,magnet,0.009000000000000001,0.871,0.006999999999999999
htru2,tree,tree,0.0,magnet,0.0,0.9790000000000001,0.002
htru2,tree,tree,0.0,magnet,0.0,0.98,0.0
htru2,tree,tree,0.0,magnet,0.18100000000000002,0.977,0.002
htru2,tree,tree,0.0,rc,0.0,0.9740000000000001,0.008
htru2,tree,tree,0.0,rc,0.009000000000000001,0.9229999999999999,0.003
htru2,tree,tree,0.0,rc,0.0,0.955,0.005
htru2,tree,tree,0.0,rc,0.0,0.899,0.005
htru2,tree,tree,0.0,rc,0.18100000000000002,0.929,0.009000000000000001
mnist,dnn,apgd,0.063,baard,0.8590000000000001,1.0,0.032
mnist,dnn,apgd,0.063,baard,0.865,1.0,0.027000000000000003
mnist,dnn,apgd,0.063,baard,0.856,1.0,0.026000000000000002
mnist,dnn,apgd,0.063,baard,0.867,1.0,0.027999999999999997
mnist,dnn,apgd,0.063,baard,0.862,1.0,0.023
mnist,dnn,apgd,0.063,fs,0.8590000000000001,0.9109999999999999,0.07
